,Open,High,Low,Close,Volume
2025-02-28 15:50:00,590.7,592.63,590.61,592.6,3904816
2025-02-28 15:45:00,589.86,590.7,589.61,590.68,2609171
2025-02-28 15:40:00,589.08,590.16,589.0301,589.87,1311812
2025-02-28 15:35:00,588.39,589.28,587.93,589.06,840199
2025-02-28 15:30:00,589.63,589.66,588.3,588.39,1281253
2025-02-28 15:25:00,588.34,589.68,588.29,589.615,921015
2025-02-28 15:20:00,588.4,588.56,587.7,588.34,802241
2025-02-28 15:15:00,588.7,589.02,588.33,588.3901,575954
2025-02-28 15:10:00,589.06,589.21,588.37,588.71,712986
2025-02-28 15:05:00,588.83,589.3,588.5709,589.05,865563
2025-02-28 15:00:00,588.09,588.91,587.82,588.83,1113687
2025-02-28 14:55:00,587.72,588.25,587.4991,588.1,664233
2025-02-28 14:50:00,587.77,588.23,587.29,587.69,696940
2025-02-28 14:45:00,587.42,587.98,587.19,587.78,485734
2025-02-28 14:40:00,587.03,587.69,586.81,587.42,778943
2025-02-28 14:35:00,586.21,587.4,585.98,587.02,554713
2025-02-28 14:30:00,585.6699,586.66,585.25,586.2,551132
2025-02-28 14:25:00,585.23,585.8299,585.23,585.67,305629
2025-02-28 14:20:00,585.76,585.83,584.55,585.2,488486
2025-02-28 14:15:00,584.435,585.81,584.425,585.78,448440
2025-02-28 14:10:00,584.64,584.79,584.2,584.46,357102
2025-02-28 14:05:00,584.34,585.11,584.27,584.64,703640
2025-02-28 14:00:00,583.6,584.9,583.531,584.38,564797
2025-02-28 13:55:00,585.68,585.76,583.58,583.6025,695630
2025-02-28 13:50:00,585.68,586.33,585.48,585.69,302431
2025-02-28 13:45:00,585.93,586.14,585.39,585.73,486515
2025-02-28 13:40:00,585.84,586.52,585.16,585.9038,761206
2025-02-28 13:35:00,585.32,585.99,585.24,585.87,660025
2025-02-28 13:30:00,584.69,585.38,584.29,585.3232,750976
2025-02-28 13:25:00,582.62,584.77,582.61,584.72,992385
2025-02-28 13:20:00,582.67,583.32,582.44,582.615,1608997
2025-02-28 13:15:00,584.12,584.59,582.49,582.66,2077285
2025-02-28 13:10:00,583.91,584.12,583.56,584.12,458846
2025-02-28 13:05:00,584.08,584.31,583.75,583.91,391934
2025-02-28 13:00:00,583.69,584.79,583.45,584.0933,748351
2025-02-28 12:55:00,585.04,585.0499,583.6,583.6866,847933
2025-02-28 12:50:00,584.255,585.48,583.95,585.03,1129512
2025-02-28 12:45:00,585.32,585.64,584.23,584.25,1076229
2025-02-28 12:40:00,586.67,586.74,584.9,585.33,685647
2025-02-28 12:35:00,586.65,586.87,586.23,586.63,430734
2025-02-28 12:30:00,587.075,587.18,586.41,586.69,472557
2025-02-28 12:25:00,586.92,587.455,586.85,587.025,249588
2025-02-28 12:20:00,588.1,588.3,586.48,586.93,445348
2025-02-28 12:15:00,587.57,588.22,587.26,588.12,251400
2025-02-28 12:10:00,586.83,587.71,586.8,587.62,508312
2025-02-28 12:05:00,586.69,587.19,586.51,586.85,210635
2025-02-28 12:00:00,587.3647,587.55,586.65,586.705,279223
2025-02-28 11:55:00,588.025,588.05,587.11,587.34,315925
2025-02-28 11:50:00,588.19,588.28,587.45,588.015,221631
2025-02-28 11:45:00,587.835,588.34,587.4672,588.14,469106
2025-02-28 11:40:00,587.5387,588.2,587.44,587.89,365476
2025-02-28 11:35:00,587.3,587.88,587.02,587.53,274251
2025-02-28 11:30:00,586.07,587.31,585.83,587.3,478119
2025-02-28 11:25:00,586.97,587.14,586.01,586.06,404793
2025-02-28 11:20:00,587.2,587.835,586.85,587.0099,468557
2025-02-28 11:15:00,587.62,587.6759,586.3312,587.19,649041
2025-02-28 11:10:00,588.505,588.61,587.39,587.58,348524
2025-02-28 11:05:00,588.61,589.0,588.16,588.44,621552
2025-02-28 11:00:00,588.87,589.03,588.36,588.61,386585
2025-02-28 10:55:00,588.26,588.8998,588.08,588.86,448210
2025-02-28 10:50:00,587.6,588.65,587.51,588.26,400751
2025-02-28 10:45:00,587.45,588.26,587.25,587.57,414516
2025-02-28 10:40:00,587.72,588.015,587.09,587.43,459237
2025-02-28 10:35:00,588.36,588.4699,587.27,587.7,603922
2025-02-28 10:30:00,588.36,588.7,587.97,588.38,1015370
2025-02-28 10:25:00,587.65,588.38,587.64,588.36,1422899
2025-02-28 10:20:00,586.175,587.97,585.79,587.72,708161
2025-02-28 10:15:00,587.48,587.6,586.06,586.16,751753
2025-02-28 10:10:00,586.674,587.5199,586.3,587.49,908815
2025-02-28 10:05:00,586.23,586.8,585.42,586.71,472089
2025-02-28 10:00:00,586.01,587.028,585.225,586.18,905891
2025-02-28 09:55:00,585.67,586.12,584.73,586.03,711496
2025-02-28 09:50:00,585.34,586.08,585.08,585.6601,935419
2025-02-28 09:45:00,585.92,586.1,584.8701,585.33,725296
2025-02-28 09:40:00,585.431,586.33,584.43,585.95,1167611
2025-02-28 09:35:00,583.39,585.88,583.39,585.41,2364460
2025-02-28 09:30:00,585.56,585.58,583.27,583.41,2635744
2025-02-28 09:25:00,586.01,586.2,585.401,585.56,134244
2025-02-28 09:20:00,586.44,586.48,586.01,586.03,38040
2025-02-28 09:15:00,586.465,586.73,586.27,586.45,42132
2025-02-28 09:10:00,586.46,586.47,586.071,586.465,19009
2025-02-28 09:05:00,586.39,586.53,586.24,586.46,18353
2025-02-28 09:00:00,586.24,586.63,585.89,586.36,74283
2025-02-28 08:55:00,586.47,586.54,586.2,586.22,29387
2025-02-28 08:50:00,586.76,586.77,586.365,586.44,36464
2025-02-28 08:45:00,586.99,587.02,585.05,586.74,23911
2025-02-28 08:40:00,586.95,587.37,586.69,586.87,34487
2025-02-28 08:35:00,586.75,587.39,586.63,586.95,45852
2025-02-28 08:30:00,585.97,587.52,585.8899,586.76,120263
2025-02-28 08:25:00,586.08,586.24,585.73,586.055,55701
2025-02-28 08:20:00,586.19,586.4,586.09,586.11,53886
2025-02-28 08:15:00,586.36,586.47,586.11,586.22,83661
2025-02-28 08:10:00,586.64,586.85,586.3313,586.385,18552
2025-02-28 08:05:00,586.82,586.85,585.05,586.67,13939
2025-02-28 08:00:00,586.8025,587.5988,584.65,586.84,83658
2025-02-28 07:55:00,586.55,586.76,586.44,586.67,4147
2025-02-28 07:50:00,586.6,586.67,586.25,586.59,4203
2025-02-28 07:45:00,586.29,586.63,586.24,586.56,47619
2025-02-28 07:40:00,586.2,586.54,586.06,586.32,17880
2025-02-28 07:35:00,586.36,586.5,585.99,586.15,42989
2025-02-28 07:30:00,586.7,586.7,586.25,586.36,14114
2025-02-28 07:25:00,586.93,586.94,586.63,586.74,21151
2025-02-28 07:20:00,586.7,586.95,586.62,586.93,6172
2025-02-28 07:15:00,586.42,586.98,586.33,586.77,4248
2025-02-28 07:10:00,586.55,586.72,586.31,586.34,14977
2025-02-28 07:05:00,586.56,586.62,586.11,586.55,24440
2025-02-28 07:00:00,587.24,587.26,586.41,586.54,133317
2025-02-28 06:55:00,587.15,587.25,587.13,587.22,7636
2025-02-28 06:50:00,587.3,587.3,587.12,587.12,11735
2025-02-28 06:45:00,587.4,587.44,587.25,587.25,4425
2025-02-28 06:40:00,587.28,587.61,587.27,587.42,21298
2025-02-28 06:35:00,587.17,587.27,587.09,587.27,3210
2025-02-28 06:30:00,587.42,587.42,587.0,587.26,10801
2025-02-28 06:25:00,587.37,587.44,587.34,587.4,3785
2025-02-28 06:20:00,587.27,587.38,587.24,587.31,1462
2025-02-28 06:15:00,587.16,587.27,587.16,587.27,1288
2025-02-28 06:10:00,587.32,587.38,587.17,587.18,1346
2025-02-28 06:05:00,587.25,587.38,587.18,587.34,1265
2025-02-28 06:00:00,587.13,587.27,587.13,587.23,1100
2025-02-28 05:55:00,587.3,587.32,587.05,587.05,5105
2025-02-28 05:50:00,587.47,587.47,587.3,587.3,3605
2025-02-28 05:45:00,587.38,587.5,587.28,587.42,2348
2025-02-28 05:40:00,587.23,587.38,587.19,587.38,2472
2025-02-28 05:35:00,587.06,587.27,587.03,587.24,3843
2025-02-28 05:30:00,586.91,587.16,586.83,587.08,1275
2025-02-28 05:25:00,587.13,587.15,586.82,586.89,5086
2025-02-28 05:20:00,587.0,587.18,586.99,587.14,1995
2025-02-28 05:15:00,586.8,587.07,586.75,587.0,422
2025-02-28 05:10:00,586.91,586.99,586.76,586.81,622
2025-02-28 05:05:00,586.99,587.06,586.82,586.88,1285
2025-02-28 05:00:00,587.0,587.07,586.78,586.95,1618
2025-02-28 04:55:00,586.87,586.9,586.69,586.9,1378
2025-02-28 04:50:00,586.93,587.1,586.83,586.85,1120
2025-02-28 04:45:00,586.93,586.98,586.78,586.98,2306
2025-02-28 04:40:00,587.0,587.0,586.77,586.95,684
2025-02-28 04:35:00,587.01,587.14,586.85,587.0,3580
2025-02-28 04:30:00,587.2,587.23,586.89,586.96,11357
2025-02-28 04:25:00,587.18,587.2,587.02,587.2,5946
2025-02-28 04:20:00,586.99,587.23,586.93,587.15,4744
2025-02-28 04:15:00,587.02,587.32,586.91,586.92,2254
2025-02-28 04:10:00,586.81,587.02,586.68,587.0,3117
2025-02-28 04:05:00,586.62,586.98,586.58,586.85,3266
2025-02-28 04:00:00,586.1,586.96,586.1,586.59,8073
2025-02-27 20:00:00,585.05,585.05,585.05,585.05,1625705
2025-02-27 19:55:00,585.1485,585.15,584.88,584.88,8403
2025-02-27 19:50:00,585.2394,585.24,585.01,585.11,5705
2025-02-27 19:45:00,585.19,585.27,585.01,585.25,14409
2025-02-27 19:40:00,585.71,585.71,585.11,585.2299,3779
2025-02-27 19:35:00,585.46,585.73,585.38,585.685,9343
2025-02-27 19:30:00,585.56,585.61,585.4,585.45,3101
2025-02-27 19:25:00,585.68,585.68,585.39,585.56,8834
2025-02-27 19:20:00,585.93,586.03,585.7,585.71,4110
2025-02-27 19:15:00,585.96,586.04,585.86,585.98,6012
2025-02-27 19:10:00,586.135,586.26,585.96,585.96,4190
2025-02-27 19:05:00,586.04,586.25,586.03,586.12,3607
2025-02-27 19:00:00,586.045,586.26,586.03,586.065,8535
2025-02-27 18:55:00,585.95,586.1,585.89,586.06,7083
2025-02-27 18:50:00,585.8415,585.98,585.75,585.9294,1480
2025-02-27 18:45:00,585.77,585.99,585.6,585.85,54800
2025-02-27 18:40:00,586.15,586.21,585.8,585.8,26111
2025-02-27 18:35:00,585.83,586.19,585.78,586.15,23684
2025-02-27 18:30:00,585.05,586.13,585.05,585.8487,1663121
2025-02-27 18:25:00,585.79,585.87,585.68,585.82,2932
2025-02-27 18:20:00,585.87,585.965,585.73,585.84,23190
2025-02-27 18:15:00,585.8,597.08,585.66,585.87,9822
2025-02-27 18:10:00,586.06,586.2,585.72,585.775,4905
2025-02-27 18:05:00,586.1,586.2,585.96,586.06,14331
2025-02-27 18:00:00,585.55,586.29,585.55,586.11,51289
2025-02-27 17:55:00,585.5,585.56,585.45,585.51,7960
2025-02-27 17:50:00,585.55,585.55,585.45,585.495,3902
2025-02-27 17:45:00,585.45,585.59,585.36,585.55,24537
2025-02-27 17:40:00,585.365,585.485,585.05,585.4,34967
2025-02-27 17:35:00,585.35,585.4,585.28,585.365,8650
2025-02-27 17:30:00,585.38,585.4,585.33,585.33,2274
2025-02-27 17:25:00,585.37,585.4,585.21,585.4,38072
2025-02-27 17:20:00,585.3501,585.4,585.35,585.39,5570
2025-02-27 17:15:00,585.36,585.39,585.3,585.39,29204
2025-02-27 17:10:00,585.25,585.38,571.2973,585.38,153642
2025-02-27 17:05:00,585.37,585.4,549.6558,585.3,414720
2025-02-27 17:00:00,585.6285,585.66,563.1243,585.4,17645
2025-02-27 16:55:00,585.4507,585.66,585.4,585.55,41230
2025-02-27 16:50:00,585.86,585.94,585.05,585.44,30842
2025-02-27 16:45:00,585.915,586.07,585.83,585.84,19087
2025-02-27 16:40:00,585.8196,586.0,585.74,585.89,50974
2025-02-27 16:35:00,586.005,586.1,585.77,585.79,33534
2025-02-27 16:30:00,585.7,586.05,585.7,586.0,23740
2025-02-27 16:25:00,585.84,585.91,585.05,585.73,165625
2025-02-27 16:20:00,585.8,594.2447,585.53,585.84,186331
2025-02-27 16:15:00,585.24,594.2447,584.8377,585.8,1972846
2025-02-27 16:10:00,585.05,585.3,584.8243,585.2805,8462874
2025-02-27 16:05:00,585.1912,594.2447,584.8694,585.115,761611
2025-02-27 16:00:00,585.045,594.2447,584.71,585.2296,4849519
2025-02-27 15:55:00,585.69,585.74,584.65,585.04,7007957
2025-02-27 15:50:00,586.58,586.98,585.65,585.6738,2599373
2025-02-27 15:45:00,586.25,586.82,585.86,586.6,2010736
2025-02-27 15:40:00,586.47,586.66,585.97,586.28,1652225
2025-02-27 15:35:00,586.98,587.57,586.47,586.49,1034707
2025-02-27 15:30:00,586.363,587.5,586.3202,587.01,914483
2025-02-27 15:25:00,587.38,587.79,586.24,586.31,843012
2025-02-27 15:20:00,586.78,588.01,586.5,587.39,1251274
2025-02-27 15:15:00,587.295,587.59,586.64,586.8189,1162152
2025-02-27 15:10:00,587.59,587.8468,586.73,587.31,841898
2025-02-27 15:05:00,587.78,588.16,587.43,587.6,1108612
2025-02-27 15:00:00,589.3,589.35,587.22,587.75,1359066
2025-02-27 14:55:00,589.49,589.9,589.15,589.28,511907
2025-02-27 14:50:00,589.2,589.94,588.7832,589.49,731923
2025-02-27 14:45:00,589.13,589.76,588.77,589.15,798289
2025-02-27 14:40:00,589.48,589.51,588.34,589.14,878203
2025-02-27 14:35:00,589.36,589.99,589.27,589.48,973686
2025-02-27 14:30:00,590.782,590.8,588.79,589.35,1140155
2025-02-27 14:25:00,591.65,591.79,590.68,590.7697,544250
2025-02-27 14:20:00,592.51,592.72,591.53,591.745,504038
2025-02-27 14:15:00,592.54,592.58,591.89,592.54,580486
2025-02-27 14:10:00,593.25,593.41,592.43,592.55,360031
2025-02-27 14:05:00,593.56,593.59,593.05,593.26,244236
2025-02-27 14:00:00,593.76,593.84,593.25,593.59,359673
2025-02-27 13:55:00,594.57,594.7,593.641,593.71,324774
2025-02-27 13:50:00,594.42,594.57,593.84,594.56,230049
2025-02-27 13:45:00,594.36,594.5125,593.94,594.44,154064
2025-02-27 13:40:00,594.88,594.93,594.16,594.36,239802
2025-02-27 13:35:00,594.87,594.95,594.46,594.87,153126
2025-02-27 13:30:00,594.63,594.94,594.385,594.8403,152705
2025-02-27 13:25:00,595.04,595.16,594.47,594.59,658268
2025-02-27 13:20:00,594.6199,595.11,594.21,595.02,305811
2025-02-27 13:15:00,594.6498,594.86,594.2,594.59,265846
2025-02-27 13:10:00,593.745,594.91,593.58,594.63,288007
2025-02-27 13:05:00,593.7701,593.94,593.305,593.75,291973
2025-02-27 13:00:00,593.44,594.355,593.4,593.78,429144
2025-02-27 12:55:00,593.25,593.45,593.06,593.42,196742
2025-02-27 12:50:00,592.81,593.55,592.37,593.23,285130
2025-02-27 12:45:00,592.815,593.44,592.71,592.82,337145
2025-02-27 12:40:00,593.91,593.92,592.39,592.8199,316954
2025-02-27 12:35:00,594.01,594.35,593.8899,593.9,220994
2025-02-27 12:30:00,593.96,594.475,593.64,593.99,473771
2025-02-27 12:25:00,592.62,593.99,592.526,593.95,434224
2025-02-27 12:20:00,591.7,592.66,591.4,592.63,592595
2025-02-27 12:15:00,592.45,592.55,591.63,591.71,331553
2025-02-27 12:10:00,592.4,592.76,592.131,592.39,391896
2025-02-27 12:05:00,592.94,593.02,592.35,592.4,257210
2025-02-27 12:00:00,592.49,593.02,592.21,592.95,455449
2025-02-27 11:55:00,592.88,593.08,592.28,592.45,551563
2025-02-27 11:50:00,593.85,593.875,592.5998,592.8309,487427
2025-02-27 11:45:00,593.78,594.14,593.62,593.85,283280
2025-02-27 11:40:00,594.3,594.5299,593.63,593.89,431340
2025-02-27 11:35:00,594.62,594.9589,594.07,594.3096,254466
2025-02-27 11:30:00,594.13,594.83,593.9,594.65,304140
2025-02-27 11:25:00,595.48,595.6,593.86,594.1213,368634
2025-02-27 11:20:00,595.9,596.24,595.32,595.5,280686
2025-02-27 11:15:00,595.31,596.14,595.16,595.89,367229
2025-02-27 11:10:00,593.94,595.35,593.94,595.3,431081
2025-02-27 11:05:00,593.66,594.25,593.65,593.92,549086
2025-02-27 11:00:00,593.44,594.55,593.22,593.66,473445
2025-02-27 10:55:00,593.94,594.25,593.29,593.432,505881
2025-02-27 10:50:00,595.19,595.29,593.9,594.0284,377566
2025-02-27 10:45:00,595.04,595.64,594.54,595.215,391540
2025-02-27 10:40:00,595.2046,595.4,594.48,595.05,393594
2025-02-27 10:35:00,594.29,595.72,593.59,595.21,480401
2025-02-27 10:30:00,595.45,595.58,593.76,594.32,575315
2025-02-27 10:25:00,595.69,595.84,595.11,595.45,596758
2025-02-27 10:20:00,594.59,596.52,594.13,595.69,1118849
2025-02-27 10:15:00,594.04,594.78,593.85,594.58,741690
2025-02-27 10:10:00,592.09,594.39,592.0403,594.08,984417
2025-02-27 10:05:00,591.88,592.54,591.61,592.1148,914650
2025-02-27 10:00:00,592.43,592.46,590.52,591.88,2075213
2025-02-27 09:55:00,593.77,593.82,592.14,592.435,1265338
2025-02-27 09:50:00,595.54,595.69,593.68,593.75,927834
2025-02-27 09:45:00,595.48,596.44,595.2125,595.55,868335
2025-02-27 09:40:00,597.19,597.19,595.06,595.4699,884963
2025-02-27 09:35:00,597.11,598.02,597.06,597.2,805803
2025-02-27 09:30:00,596.85,597.28,596.6,597.09,1145524
2025-02-27 09:25:00,596.93,597.04,596.56,596.88,52065
2025-02-27 09:20:00,596.78,597.14,596.73,596.95,31297
2025-02-27 09:15:00,597.15,597.24,596.75,596.77,61885
2025-02-27 09:10:00,596.9,597.13,596.73,597.1,51873
2025-02-27 09:05:00,596.49,597.3,596.3,596.84,105122
2025-02-27 09:00:00,595.85,596.87,595.6,596.54,154965
2025-02-27 08:55:00,595.22,596.22,595.17,595.88,187640
2025-02-27 08:50:00,596.02,596.37,593.935,595.17,401800
2025-02-27 08:45:00,598.0,598.25,594.54,596.06,561497
2025-02-27 08:40:00,597.73,598.08,597.73,597.99,53718
2025-02-27 08:35:00,597.21,597.78,596.93,597.76,31127
2025-02-27 08:30:00,597.7,597.94,596.88,597.2685,194485
2025-02-27 08:25:00,597.87,597.93,597.4,597.77,25929
2025-02-27 08:20:00,598.2,598.24,597.77,597.8893,25256
2025-02-27 08:15:00,598.02,598.26,598.0,598.17,65360
2025-02-27 08:10:00,598.09,598.16,594.54,598.045,22487
2025-02-27 08:05:00,597.92,598.17,594.5045,598.1,14577
2025-02-27 08:00:00,598.5,598.68,594.54,597.94,94937
2025-02-27 07:55:00,597.98,598.16,597.87,597.97,19798
2025-02-27 07:50:00,598.35,598.35,597.96,598.02,61167
2025-02-27 07:45:00,598.54,598.6,598.24,598.4,10568
2025-02-27 07:40:00,598.61,598.68,598.26,598.5,32418
2025-02-27 07:35:00,598.34,598.62,598.2,598.62,24404
2025-02-27 07:30:00,598.35,598.45,598.3,598.34,26302
2025-02-27 07:25:00,598.4,598.41,598.25,598.3,3523
2025-02-27 07:20:00,598.4,598.48,598.25,598.41,94239
2025-02-27 07:15:00,598.21,598.39,598.1,598.39,3593
2025-02-27 07:10:00,598.4,598.45,598.16,598.22,45400
2025-02-27 07:05:00,598.31,598.45,598.29,598.4,15394
2025-02-27 07:00:00,598.33,598.53,598.15,598.31,174263
2025-02-27 06:55:00,597.96,598.37,597.93,598.37,3069
2025-02-27 06:50:00,598.18,598.2,597.96,597.97,463
2025-02-27 06:45:00,597.98,598.23,597.98,598.21,4756
2025-02-27 06:40:00,597.98,598.0,597.92,597.95,615
2025-02-27 06:35:00,597.82,598.0,597.75,597.97,12819
2025-02-27 06:30:00,598.03,598.08,597.81,597.82,2731
2025-02-27 06:25:00,598.1,598.14,597.95,598.02,1182
2025-02-27 06:20:00,598.0,598.18,598.0,598.09,1801
2025-02-27 06:15:00,598.06,598.08,597.89,598.0,8251
2025-02-27 06:10:00,598.18,598.21,598.09,598.09,653
2025-02-27 06:05:00,598.02,598.22,598.0,598.18,5381
2025-02-27 06:00:00,597.82,598.1,597.78,598.05,3712
2025-02-27 05:55:00,597.83,597.85,597.75,597.85,1386
2025-02-27 05:50:00,597.55,597.82,597.55,597.81,1045
2025-02-27 05:45:00,597.68,597.77,597.53,597.57,1720
2025-02-27 05:40:00,597.73,597.81,597.68,597.68,544
2025-02-27 05:35:00,597.69,597.79,597.63,597.76,938
2025-02-27 05:30:00,597.72,597.72,597.45,597.6,1006
2025-02-27 05:25:00,598.03,598.03,597.75,597.84,1090
2025-02-27 05:20:00,597.86,598.16,597.66,598.06,5778
2025-02-27 05:15:00,597.71,597.9,597.71,597.9,1134
2025-02-27 05:10:00,597.79,597.86,597.73,597.74,965
2025-02-27 05:05:00,597.71,597.74,597.54,597.7,907
2025-02-27 05:00:00,597.86,597.91,597.6,597.62,563
2025-02-27 04:55:00,597.81,597.82,597.7,597.8,430
2025-02-27 04:50:00,597.82,597.99,597.81,597.9,1892
2025-02-27 04:45:00,597.73,597.8,597.69,597.8,1070
2025-02-27 04:40:00,597.81,597.94,597.67,597.78,1736
2025-02-27 04:35:00,597.58,597.8,597.58,597.78,3351
2025-02-27 04:30:00,597.65,597.84,597.62,597.64,5900
2025-02-27 04:25:00,597.5,597.78,597.5,597.78,2527
2025-02-27 04:20:00,597.41,597.52,597.25,597.47,1526
2025-02-27 04:15:00,597.15,597.42,597.07,597.41,4850
2025-02-27 04:10:00,597.34,597.49,597.2,597.2,6474
2025-02-27 04:05:00,597.44,597.68,597.25,597.29,13458
2025-02-27 04:00:00,596.77,597.77,596.77,597.49,6000
2025-02-26 20:00:00,594.54,594.54,594.54,594.54,751074
2025-02-26 19:55:00,594.07,594.07,593.61,593.68,24362
2025-02-26 19:50:00,594.15,594.29,593.98,594.06,12547
2025-02-26 19:45:00,594.25,594.32,594.1,594.19,2592
2025-02-26 19:40:00,594.16,594.25,594.1,594.2,5042
2025-02-26 19:35:00,594.11,594.25,593.94,594.189,10094
2025-02-26 19:30:00,594.2199,594.2805,593.9822,594.175,4940
2025-02-26 19:25:00,594.16,594.22,593.87,594.19,6169
2025-02-26 19:20:00,594.45,594.51,593.93,594.125,11124
2025-02-26 19:15:00,594.83,594.87,594.48,594.54,5169
2025-02-26 19:10:00,594.8,594.98,594.7507,594.81,1103
2025-02-26 19:05:00,594.97,595.4,594.73,594.85,4120
2025-02-26 19:00:00,595.075,595.16,594.95,595.005,1548
2025-02-26 18:55:00,595.12,595.17,594.945,595.07,2149
2025-02-26 18:50:00,594.945,595.13,594.88,595.1,2334
2025-02-26 18:45:00,594.535,594.98,594.535,594.945,2630
2025-02-26 18:40:00,594.73,594.87,594.47,594.47,2229
2025-02-26 18:35:00,594.81,594.86,594.53,594.86,6137
2025-02-26 18:30:00,594.54,594.92,594.53,594.82,757764
2025-02-26 18:25:00,594.32,594.65,594.26,594.54,9117
2025-02-26 18:20:00,595.1,595.17,593.85,594.28,15755
2025-02-26 18:15:00,594.82,595.23,594.73,595.16,12926
2025-02-26 18:10:00,595.24,595.39,594.765,594.78,17266
2025-02-26 18:05:00,595.15,595.439,595.03,595.205,22879
2025-02-26 18:00:00,595.21,595.575,594.88,595.135,45637
2025-02-26 17:55:00,595.7,595.9,595.1,595.21,8538
2025-02-26 17:50:00,595.665,595.94,595.665,595.7,2985
2025-02-26 17:45:00,595.8,595.94,595.66,595.68,12434
2025-02-26 17:40:00,595.9899,596.0,595.7701,595.8,11725
2025-02-26 17:35:00,595.965,596.0,595.81,595.9899,2239
2025-02-26 17:30:00,595.95,596.09,595.77,596.0,18545
2025-02-26 17:25:00,595.75,595.98,594.12,595.95,24454
2025-02-26 17:20:00,596.16,596.26,595.61,595.7999,39001
2025-02-26 17:15:00,596.275,596.3,576.1253,596.14,48252
2025-02-26 17:10:00,596.55,596.7463,555.0083,596.2512,56320
2025-02-26 17:05:00,596.3,596.61,564.2476,596.55,39467
2025-02-26 17:00:00,596.31,596.45,555.0083,596.33,49220
2025-02-26 16:55:00,596.1,596.38,595.98,596.31,61082
2025-02-26 16:50:00,595.245,596.26,594.54,596.08,91922
2025-02-26 16:45:00,595.02,595.32,594.99,595.2487,29628
2025-02-26 16:40:00,595.1401,595.29,594.87,595.04,50499
2025-02-26 16:35:00,593.92,595.23,593.84,595.1115,61649
2025-02-26 16:30:00,594.49,594.83,593.83,593.9,118573
2025-02-26 16:25:00,595.3,595.45,594.27,594.5,179384
2025-02-26 16:20:00,594.84,600.01,592.2,595.26,841441
2025-02-26 16:15:00,594.79,595.09,594.54,594.61,80330
