,Open,High,Low,Close,Volume
2025-02-25 04:00:00,597.0,597.88,595.14,595.2,58769
2025-02-24 20:00:00,597.21,597.21,597.21,597.21,1779276
2025-02-24 19:00:00,597.07,598.21,597.065,598.03,85221
2025-02-24 18:00:00,597.53,597.9,596.57,597.02,1894823
2025-02-24 17:00:00,597.64,610.27,557.7841,597.535,459623
2025-02-24 16:00:00,597.2,605.99,596.9087,597.63,11756751
2025-02-24 15:00:00,599.81,600.03,596.64,597.2,13809929
2025-02-24 14:00:00,600.62,601.43,599.39,599.78,3647247
2025-02-24 13:00:00,600.644,601.71,600.36,600.64,2219457
2025-02-24 12:00:00,599.98,601.85,599.8201,600.635,2842629
2025-02-24 11:00:00,597.72,600.8,597.47,599.97,4567673
2025-02-24 10:00:00,598.76,600.3,596.49,597.7,8467978
2025-02-24 09:00:00,603.19,610.195,598.6313,598.76,5402024
2025-02-24 08:00:00,602.91,603.77,599.94,603.1995,370529
2025-02-24 07:00:00,603.22,603.22,602.4,602.92,290343
2025-02-24 06:00:00,602.93,603.36,602.64,603.18,101111
2025-02-24 05:00:00,603.22,603.32,602.87,602.91,52347
2025-02-24 04:00:00,601.74,603.78,601.74,603.22,110468
2025-02-21 20:00:00,599.94,599.94,599.94,599.94,2695408
2025-02-21 19:00:00,600.17,600.38,600.05,600.3,54700
2025-02-21 18:00:00,600.335,600.35,599.94,600.1,2747636
2025-02-21 17:00:00,599.96,600.35,599.8605,600.35,1085240
2025-02-21 16:00:00,600.0,610.2797,599.75,599.96,19456050
2025-02-21 15:00:00,600.03,600.91,599.5,600.0,15515540
2025-02-21 14:00:00,601.76,602.33,599.47,600.035,8589631
2025-02-21 13:00:00,603.83,603.8493,601.57,601.7535,8675140
2025-02-21 12:00:00,606.8,607.1292,603.62,603.82,8214788
2025-02-21 11:00:00,606.84,607.5,606.18,606.805,7318730
2025-02-21 10:00:00,608.5,608.65,605.766,606.8399,8914620
2025-02-21 09:00:00,610.89,611.17,608.24,608.4701,3719175
2025-02-21 08:00:00,610.3835,611.1,608.37,610.91,203161
2025-02-21 07:00:00,610.59,611.08,610.171,610.95,60415
2025-02-21 06:00:00,610.74,610.85,610.47,610.63,24637
2025-02-21 05:00:00,610.72,610.81,610.5,610.75,14408
2025-02-21 04:00:00,610.3,610.72,610.22,610.66,13071
2025-02-20 20:00:00,610.38,610.39,610.38,610.39,903982
2025-02-20 19:00:00,610.39,610.6,610.18,610.405,19018
2025-02-20 18:00:00,609.9,610.64,609.9,610.43,946665
2025-02-20 17:00:00,610.07,610.38,609.83,609.9,356474
2025-02-20 16:00:00,610.39,612.9143,609.69,609.99,5757796
2025-02-20 15:00:00,609.865,610.7,609.26,610.39,7259887
2025-02-20 14:00:00,608.6,610.1,608.5,609.86,3797585
2025-02-20 13:00:00,608.03,608.76,607.64,608.6,4133503
2025-02-20 12:00:00,607.45,609.0999,607.28,608.03,2671882
2025-02-20 11:00:00,607.35,608.45,607.1,607.46,4016673
2025-02-20 10:00:00,608.4,609.52,607.02,607.35,5898515
2025-02-20 09:00:00,611.34,611.75,608.31,608.3825,3976753
2025-02-20 08:00:00,611.44,612.9352,610.83,611.34,191458
2025-02-20 07:00:00,611.14,611.56,610.84,611.51,124942
2025-02-20 06:00:00,611.87,611.92,611.03,611.1,86359
2025-02-20 05:00:00,611.96,612.18,611.88,611.89,9319
2025-02-20 04:00:00,611.78,612.01,611.0,611.92,18237
2025-02-19 20:00:00,612.93,612.93,612.93,612.93,964281
2025-02-19 19:00:00,612.1,612.834,592.1626,612.339,19465
2025-02-19 18:00:00,612.1,612.93,611.87,612.1,1129623
2025-02-19 17:00:00,612.08,612.93,612.04,612.1,231200
2025-02-19 16:00:00,612.91,612.93,611.3836,612.07,6166808
2025-02-19 15:00:00,613.08,613.1,611.8,612.9,7403110
2025-02-19 14:00:00,611.52,613.23,611.4,613.11,3406753
2025-02-19 13:00:00,611.56,612.04,610.65,611.49,2222521
2025-02-19 12:00:00,611.66,611.96,610.86,611.56,2422037
2025-02-19 11:00:00,610.14,611.77,610.14,611.7,3774952
2025-02-19 10:00:00,609.92,610.89,609.56,610.14,4457668
2025-02-19 09:00:00,610.14,610.49,609.6845,609.92,2317427
2025-02-19 08:00:00,611.7327,612.13,609.81,610.1405,169398
2025-02-19 07:00:00,610.53,611.23,610.44,610.75,85167
2025-02-19 06:00:00,610.76,610.8,610.17,610.52,51219
2025-02-19 05:00:00,611.59,611.64,610.59,610.76,25484
2025-02-19 04:00:00,611.94,611.98,611.47,611.61,21143
2025-02-18 20:00:00,611.49,611.49,611.49,611.49,751559
2025-02-18 19:00:00,611.48,611.95,611.3715,611.9499,49512
2025-02-18 18:00:00,610.95,611.75,610.95,611.46,792944
2025-02-18 17:00:00,611.02,611.49,601.0618,610.95,165709
2025-02-18 16:00:00,611.36,611.5,609.8654,611.01,4333952
2025-02-18 15:00:00,609.87,611.38,609.63,611.35,6663273
2025-02-18 14:00:00,609.655,610.04,608.38,609.85,3864148
2025-02-18 13:00:00,610.34,610.6587,609.4519,609.66,2526068
2025-02-18 12:00:00,610.24,610.545,609.78,610.35,1682641
2025-02-18 11:00:00,610.605,610.855,609.76,610.25,1989902
2025-02-18 10:00:00,610.1538,610.62,609.33,610.61,3683013
2025-02-18 09:00:00,612.22,612.26,609.95,610.11,2976178
2025-02-18 08:00:00,611.6535,612.32,609.7,612.22,117373
2025-02-18 07:00:00,611.74,612.15,611.64,611.97,72117
2025-02-18 06:00:00,611.77,611.93,611.63,611.74,27374
2025-02-18 05:00:00,611.3,611.78,611.04,611.75,9601
2025-02-18 04:00:00,610.77,611.91,610.77,611.3,49982
2025-02-14 20:00:00,609.7,609.7,609.7,609.7,720160
2025-02-14 19:00:00,609.625,609.8599,609.51,609.8,25415
2025-02-14 18:00:00,609.78,609.88,609.47,609.625,755838
2025-02-14 17:00:00,609.93,609.95,609.66,609.83,307593
2025-02-14 16:00:00,609.69,610.0901,609.42,609.928,4630741
2025-02-14 15:00:00,610.21,610.29,609.545,609.7,6764047
2025-02-14 14:00:00,610.4899,610.72,609.83,610.22,2355060
2025-02-14 13:00:00,609.92,610.7507,609.7,610.48,1507712
2025-02-14 12:00:00,610.22,610.245,609.07,609.92,2113326
2025-02-14 11:00:00,610.53,610.85,609.4,610.23,4049492
2025-02-14 10:00:00,610.48,610.99,609.73,610.51,3085771
2025-02-14 09:00:00,609.7598,610.64,605.19,610.465,3065319
2025-02-14 08:00:00,608.95,611.15,608.76,609.75,223929
2025-02-14 07:00:00,609.0,609.34,608.93,609.29,72683
2025-02-14 06:00:00,609.33,609.33,608.6,608.95,44221
2025-02-14 05:00:00,609.9,609.96,609.26,609.35,29210
2025-02-14 04:00:00,609.31,610.51,609.22,609.95,40671
2025-02-13 20:00:00,609.73,609.73,609.73,609.73,1678868
2025-02-13 19:00:00,609.52,609.8,609.36,609.68,35205
2025-02-13 18:00:00,609.36,609.81,609.3485,609.515,1744347
2025-02-13 17:00:00,609.4006,609.73,580.6101,609.33,178657
2025-02-13 16:00:00,609.67,609.92,603.2228,609.41,8231542
2025-02-13 15:00:00,608.895,609.94,608.82,609.69,11286943
2025-02-13 14:00:00,607.19,609.29,607.03,608.9,6353718
2025-02-13 13:00:00,606.17,607.25,604.99,607.19,3696194
2025-02-13 12:00:00,606.1,606.97,605.72,606.1829,1834761
2025-02-13 11:00:00,607.09,607.48,605.75,606.1,2615189
2025-02-13 10:00:00,604.82,607.49,604.21,607.09,5591033
2025-02-13 09:00:00,604.6191,605.06,599.205,604.83,3317088
2025-02-13 08:00:00,603.2,605.0,601.7652,604.61,797141
2025-02-13 07:00:00,603.31,603.51,602.72,603.18,130691
2025-02-13 06:00:00,603.48,603.95,602.7,603.25,79867
2025-02-13 05:00:00,603.31,603.62,602.96,603.46,15124
2025-02-13 04:00:00,603.89,603.89,601.57,603.36,50501
2025-02-12 20:00:00,603.36,603.36,603.36,603.36,1003173
2025-02-12 19:00:00,604.49,604.72,604.12,604.59,59272
2025-02-12 18:00:00,603.99,604.605,603.36,604.47,1070509
2025-02-12 17:00:00,604.0,604.11,576.1253,604.03,127981
2025-02-12 16:00:00,603.36,605.0614,602.6286,604.0,6001469
2025-02-12 15:00:00,603.9,604.05,602.57,603.36,6850524
2025-02-12 14:00:00,603.22,604.23,602.53,603.9,3571180
2025-02-12 13:00:00,604.4,604.55,602.92,603.21,2197458
2025-02-12 12:00:00,603.41,604.53,602.84,604.39,3798149
2025-02-12 11:00:00,602.45,603.54,600.17,603.39,3834752
2025-02-12 10:00:00,601.36,603.32,599.58,602.43,6493666
2025-02-12 09:00:00,599.24,601.68,598.22,601.355,11096659
2025-02-12 08:00:00,604.8887,605.75,598.54,599.26,2769616
2025-02-12 07:00:00,604.65,605.43,604.57,605.34,117481
2025-02-12 06:00:00,604.73,604.83,604.28,604.66,10716
2025-02-12 05:00:00,604.3,604.71,604.01,604.71,43980
2025-02-12 04:00:00,605.56,605.59,603.64,604.31,42203
2025-02-11 20:00:00,605.31,605.31,605.31,605.31,1283247
2025-02-11 19:00:00,605.22,605.66,605.14,605.28,33651
2025-02-11 18:00:00,604.99,605.47,604.64,605.23,1330817
2025-02-11 17:00:00,605.02,605.31,604.8,604.99,534894
2025-02-11 16:00:00,605.21,605.39,568.0264,605.04,6744513
2025-02-11 15:00:00,605.41,605.65,604.61,605.21,7462392
2025-02-11 14:00:00,604.56,605.86,604.39,605.41,3164735
2025-02-11 13:00:00,603.75,605.3,603.5,604.59,2109246
2025-02-11 12:00:00,604.18,604.43,603.1,603.7599,3443909
2025-02-11 11:00:00,604.7,605.05,604.03,604.21,2692003
2025-02-11 10:00:00,603.31,605.22,602.7,604.7062,3672446
2025-02-11 09:00:00,601.98,603.985,600.765,603.33,2257637
2025-02-11 08:00:00,603.198,604.85,601.89,601.9602,277252
2025-02-11 07:00:00,603.39,603.51,602.79,603.33,102513
2025-02-11 06:00:00,602.61,603.4,602.57,603.37,14813
2025-02-11 05:00:00,602.86,603.31,602.56,602.6,35425
2025-02-11 04:00:00,604.23,604.23,602.8,602.89,30335
2025-02-10 20:00:00,604.85,604.85,604.85,604.85,1159701
2025-02-10 19:00:00,603.68,604.12,603.41,603.97,36117
2025-02-10 18:00:00,604.6,604.85,603.11,603.73,1284011
2025-02-10 17:00:00,604.7,605.01,497.83,604.565,82204
2025-02-10 16:00:00,604.77,604.85,600.7517,604.7,5121534
2025-02-10 15:00:00,604.95,605.19,604.2446,604.79,5906864
2025-02-10 14:00:00,605.05,605.4999,604.63,604.93,2520249
2025-02-10 13:00:00,604.58,605.24,604.52,605.052,1779172
2025-02-10 12:00:00,604.41,604.64,603.2108,604.59,1847860
2025-02-10 11:00:00,604.85,605.13,603.84,604.425,2541147
2025-02-10 10:00:00,603.51,605.33,603.33,604.8688,4386607
2025-02-10 09:00:00,604.45,604.62,597.77,603.49,3575535
2025-02-10 08:00:00,602.583,604.5,600.77,604.45,262038
2025-02-10 07:00:00,603.66,603.77,603.34,603.76,124191
2025-02-10 06:00:00,603.45,603.75,602.93,603.69,27902
2025-02-10 05:00:00,603.02,603.58,603.01,603.44,9966
2025-02-10 04:00:00,603.85,603.85,602.16,603.04,22520
2025-02-07 20:00:00,600.77,600.77,600.77,600.77,879575
2025-02-07 19:00:00,600.6,600.6,600.21,600.2297,57899
2025-02-07 18:00:00,600.7,601.1,600.46,600.6,962495
2025-02-07 17:00:00,600.9,666.747,518.24,600.7,880614
2025-02-07 16:00:00,600.79,606.4184,560.3514,600.9288,6489717
2025-02-07 15:00:00,601.11,601.26,600.05,600.78,9181708
2025-02-07 14:00:00,601.226,601.6,600.34,601.12,3705395
2025-02-07 13:00:00,602.17,603.75,601.13,601.235,2743100
2025-02-07 12:00:00,601.57,604.67,600.64,602.16,4572461
2025-02-07 11:00:00,603.45,604.5395,601.29,601.5988,10806572
2025-02-07 10:00:00,607.77,607.81,601.18,603.41,9620782
2025-02-07 09:00:00,606.77,608.13,599.28,607.8103,3275817
2025-02-07 08:00:00,606.63,607.22,604.4,606.775,1041517
2025-02-07 07:00:00,606.62,606.67,606.25,606.34,54751
2025-02-07 06:00:00,606.27,606.73,606.02,606.66,18588
2025-02-07 05:00:00,606.27,606.5,606.11,606.24,5906
2025-02-07 04:00:00,605.6,606.47,605.6,606.27,12419
2025-02-06 20:00:00,606.32,606.32,606.32,606.32,1619493
2025-02-06 19:00:00,605.61,605.99,605.41,605.99,27530
2025-02-06 18:00:00,604.55,606.32,604.45,605.63,1683560
2025-02-06 17:00:00,605.16,606.32,604.52,604.55,225609
2025-02-06 16:00:00,606.34,606.47,599.995,605.08,11946787
2025-02-06 15:00:00,603.72,606.4525,603.53,606.34,8886982
2025-02-06 14:00:00,605.15,605.49,602.63,603.73,4779849
2025-02-06 13:00:00,605.61,605.99,605.0401,605.16,2278554
2025-02-06 12:00:00,605.13,605.78,604.75,605.61,1681581
2025-02-06 11:00:00,604.63,605.6999,604.54,605.12,2123520
2025-02-06 10:00:00,605.22,605.945,604.16,604.62,3143534
2025-02-06 09:00:00,605.7,606.22,604.94,605.2699,3391444
2025-02-06 08:00:00,604.48,606.0492,604.22,605.68,154297
2025-02-06 07:00:00,604.47,605.38,604.31,605.38,202534
2025-02-06 06:00:00,605.13,605.13,604.33,604.51,58490
2025-02-06 05:00:00,605.48,605.8,605.1,605.12,21330
2025-02-06 04:00:00,605.69,606.06,605.45,605.48,24481
2025-02-05 20:00:00,604.22,604.22,604.22,604.22,1594376
2025-02-05 19:00:00,604.5307,605.1,604.52,604.74,61225
2025-02-05 18:00:00,604.45,604.64,604.22,604.5,1639690
2025-02-05 17:00:00,604.57,604.65,566.3735,604.475,152757
2025-02-05 16:00:00,604.15,604.72,592.84,604.535,8550318
2025-02-05 15:00:00,603.07,604.37,602.91,604.17,7027987
2025-02-05 14:00:00,602.92,603.635,602.88,603.0699,2201587
2025-02-05 13:00:00,602.675,603.4,602.21,602.93,1681412
2025-02-05 12:00:00,602.64,603.17,602.32,602.67,2099626
2025-02-05 11:00:00,600.57,602.88,600.135,602.65,4052928
2025-02-05 10:00:00,600.12,601.1,598.58,600.585,4548971
2025-02-05 09:00:00,599.98,601.09,599.47,600.12,2954097
2025-02-05 08:00:00,599.19,601.78,597.83,599.97,267307
2025-02-05 07:00:00,599.23,599.52,598.79,599.47,98420
2025-02-05 06:00:00,598.68,599.295,598.67,599.18,26546
2025-02-05 05:00:00,597.8,598.85,597.65,598.74,21461
2025-02-05 04:00:00,598.91,599.24,597.7,597.8,52045
2025-02-04 20:00:00,601.78,601.78,601.78,601.78,1798075
2025-02-04 19:00:00,599.83,600.75,599.5,600.44,68598
2025-02-04 18:00:00,599.77,601.78,599.46,599.74,1937045
2025-02-04 17:00:00,600.08,601.78,558.6496,599.8,345831
2025-02-04 16:00:00,601.76,602.09,564.0304,600.08,8359123
2025-02-04 15:00:00,601.47,602.27,600.97,601.76,7979362
2025-02-04 14:00:00,600.7,602.3,600.57,601.48,2993166
2025-02-04 13:00:00,600.98,601.259,600.11,600.725,1515509
2025-02-04 12:00:00,601.38,601.64,599.4054,600.99,3094907
2025-02-04 11:00:00,600.375,602.09,600.375,601.37,3290353
2025-02-04 10:00:00,598.9943,601.26,598.96,600.33,4492671
2025-02-04 09:00:00,597.65,602.8868,591.42,598.995,3975573
2025-02-04 08:00:00,597.16,598.55,594.36,597.66,363075
2025-02-04 07:00:00,596.85,598.56,596.85,598.19,232417
2025-02-04 06:00:00,596.68,597.35,596.36,596.83,73692
2025-02-04 05:00:00,596.18,597.0,596.02,596.7,22570
2025-02-04 04:00:00,596.78,596.88,595.7,596.2,113148
2025-02-03 20:00:00,597.77,597.77,597.77,597.77,1233962
2025-02-03 19:00:00,601.065,601.12,600.23,600.44,118502
2025-02-03 18:00:00,601.75,602.13,597.77,601.12,1371080
2025-02-03 17:00:00,600.84,601.75,560.5879,601.74,420941
2025-02-03 16:00:00,597.65,602.079,560.5879,600.84,10649682
2025-02-03 15:00:00,599.7,600.0258,597.39,597.65,10753685
2025-02-03 14:00:00,598.81,600.29,592.66,599.68,4100468
2025-02-03 13:00:00,597.3435,599.0,596.08,598.835,4473772
2025-02-03 12:00:00,597.32,598.7,595.97,597.38,5711487
2025-02-03 11:00:00,597.86,599.25,595.76,597.3399,7063964
2025-02-03 10:00:00,591.97,598.65,590.49,597.88,14203341
2025-02-03 09:00:00,592.44,607.645,591.6,592.0361,8554364
2025-02-03 08:00:00,593.44,601.82,589.5,592.46,1047378
2025-02-03 07:00:00,593.19,593.47,591.51,591.83,388853
2025-02-03 06:00:00,593.5,594.3,592.64,593.15,280141
2025-02-03 05:00:00,592.23,593.77,591.79,593.44,164461
2025-02-03 04:00:00,593.91,594.6,590.15,592.16,259515
2025-01-31 20:00:00,601.82,601.82,601.82,601.82,2011853
2025-01-31 19:00:00,600.8,600.8,598.81,598.98,73174
2025-01-31 18:00:00,601.4,601.82,600.65,600.6638,2058789
2025-01-31 17:00:00,601.9092,601.9575,601.3,601.4,198101
2025-01-31 16:00:00,601.78,606.8089,601.1,601.83,18180625
2025-01-31 15:00:00,603.6,603.6,601.05,601.8,18048938
2025-01-31 14:00:00,605.39,605.9,601.94,603.63,9427150
2025-01-31 13:00:00,609.1,609.345,604.81,605.385,8560389
2025-01-31 12:00:00,608.89,609.73,608.01,609.09,3695351
2025-01-31 11:00:00,609.46,609.96,608.53,608.89,3387767
2025-01-31 10:00:00,608.12,609.63,608.04,609.45,4873157
2025-01-31 09:00:00,607.85,608.16,606.96,608.11,3607895
2025-01-31 08:00:00,608.09,608.19,605.04,607.9,285573
2025-01-31 07:00:00,608.09,608.16,607.69,607.77,261096
2025-01-31 06:00:00,607.65,608.1,607.65,608.1,12908
2025-01-31 05:00:00,607.65,607.9,607.55,607.67,10174
2025-01-31 04:00:00,606.27,608.07,606.25,607.62,29693
2025-01-30 20:00:00,605.04,605.04,605.04,605.04,1025270
2025-01-30 19:00:00,605.98,606.1,605.27,605.91,34925
2025-01-30 18:00:00,605.7,606.25,605.04,605.9,1108335
2025-01-30 17:00:00,604.1401,606.1499,563.1243,605.77,755420
2025-01-30 16:00:00,604.96,605.78,601.8847,604.2,7202874
2025-01-30 15:00:00,605.67,606.6,601.82,604.98,13212748
2025-01-30 14:00:00,604.9403,605.71,604.55,605.6801,3126505
2025-01-30 13:00:00,603.34,605.07,603.19,604.95,2054532
2025-01-30 12:00:00,604.04,604.04,602.08,603.3303,2502716
2025-01-30 11:00:00,601.445,604.34,600.715,604.0401,3545559
2025-01-30 10:00:00,604.94,604.96,601.43,601.4999,4610657
2025-01-30 09:00:00,604.06,605.98,599.785,604.94,3654060
2025-01-30 08:00:00,603.92,605.1988,601.7857,604.09,352019
2025-01-30 07:00:00,603.8,603.99,602.48,603.32,104891
2025-01-30 06:00:00,603.84,604.51,603.7,603.82,54222
2025-01-30 05:00:00,603.99,604.34,603.66,603.74,10514
2025-01-30 04:00:00,603.31,605.16,603.31,604.08,27090
